都道府県,性別,年齢区分,下限値,上限値,人数
鳥取県,男性,45～49歳,0.0,30.0,-
島根県,男性,45～49歳,90.0,inf,132
島根県,男性,45～49歳,60.0,90.0,846
島根県,男性,45～49歳,45.0,60.0,69
島根県,男性,45～49歳,30.0,45.0,-
島根県,男性,45～49歳,0.0,30.0,-
岡山県,男性,45～49歳,90.0,inf,413
岡山県,男性,45～49歳,60.0,90.0,3134
岡山県,男性,45～49歳,45.0,60.0,273
岡山県,男性,45～49歳,30.0,45.0,11
岡山県,男性,45～49歳,0.0,30.0,-
広島県,男性,45～49歳,90.0,inf,546
広島県,男性,45～49歳,60.0,90.0,3803
広島県,男性,45～49歳,45.0,60.0,318
広島県,男性,45～49歳,30.0,45.0,12
広島県,男性,45～49歳,0.0,30.0,-
山口県,男性,45～49歳,90.0,inf,339
山口県,男性,45～49歳,60.0,90.0,3090
山口県,男性,45～49歳,45.0,60.0,280
山口県,男性,45～49歳,30.0,45.0,-
山口県,男性,45～49歳,0.0,30.0,-
徳島県,男性,45～49歳,90.0,inf,165
徳島県,男性,45～49歳,60.0,90.0,1037
徳島県,男性,45～49歳,45.0,60.0,89
徳島県,男性,45～49歳,30.0,45.0,-
徳島県,男性,45～49歳,0.0,30.0,-
香川県,男性,45～49歳,90.0,inf,253
香川県,男性,45～49歳,60.0,90.0,1781
香川県,男性,45～49歳,45.0,60.0,135
香川県,男性,45～49歳,30.0,45.0,-
香川県,男性,45～49歳,0.0,30.0,-
愛媛県,男性,45～49歳,90.0,inf,425
愛媛県,男性,45～49歳,60.0,90.0,3070
愛媛県,男性,45～49歳,45.0,60.0,312
愛媛県,男性,45～49歳,30.0,45.0,13
愛媛県,男性,45～49歳,0.0,30.0,-
高知県,男性,45～49歳,90.0,inf,145
高知県,男性,45～49歳,60.0,90.0,1219
高知県,男性,45～49歳,45.0,60.0,157
高知県,男性,45～49歳,30.0,45.0,-
高知県,男性,45～49歳,0.0,30.0,-
福岡県,男性,45～49歳,90.0,inf,1801
福岡県,男性,45～49歳,60.0,90.0,10994
福岡県,男性,45～49歳,45.0,60.0,802
福岡県,男性,45～49歳,30.0,45.0,-
福岡県,男性,45～49歳,0.0,30.0,23
佐賀県,男性,45～49歳,90.0,inf,265
佐賀県,男性,45～49歳,60.0,90.0,1739
佐賀県,男性,45～49歳,45.0,60.0,134
佐賀県,男性,45～49歳,30.0,45.0,-
佐賀県,男性,45～49歳,0.0,30.0,-
長崎県,男性,45～49歳,90.0,inf,273
長崎県,男性,45～49歳,60.0,90.0,1759
長崎県,男性,45～49歳,45.0,60.0,133
長崎県,男性,45～49歳,30.0,45.0,-
長崎県,男性,45～49歳,0.0,30.0,-
熊本県,男性,45～49歳,90.0,inf,365
熊本県,男性,45～49歳,60.0,90.0,2553
熊本県,男性,45～49歳,45.0,60.0,243
熊本県,男性,45～49歳,30.0,45.0,-
熊本県,男性,45～49歳,0.0,30.0,-
大分県,男性,45～49歳,90.0,inf,383
大分県,男性,45～49歳,60.0,90.0,2348
大分県,男性,45～49歳,45.0,60.0,239
大分県,男性,45～49歳,30.0,45.0,-
大分県,男性,45～49歳,0.0,30.0,-
宮崎県,男性,45～49歳,90.0,inf,420
宮崎県,男性,45～49歳,60.0,90.0,1998
宮崎県,男性,45～49歳,45.0,60.0,160
宮崎県,男性,45～49歳,30.0,45.0,-
宮崎県,男性,45～49歳,0.0,30.0,-
鹿児島県,男性,45～49歳,90.0,inf,405
鹿児島県,男性,45～49歳,60.0,90.0,2536
鹿児島県,男性,45～49歳,45.0,60.0,220
鹿児島県,男性,45～49歳,30.0,45.0,-
鹿児島県,男性,45～49歳,0.0,30.0,-
沖縄県,男性,45～49歳,90.0,inf,304
沖縄県,男性,45～49歳,60.0,90.0,2386
沖縄県,男性,45～49歳,45.0,60.0,280
沖縄県,男性,45～49歳,30.0,45.0,-
沖縄県,男性,45～49歳,0.0,30.0,-
北海道,男性,50～54歳,90.0,inf,1207
北海道,男性,50～54歳,60.0,90.0,8383
北海道,男性,50～54歳,45.0,60.0,1069
北海道,男性,50～54歳,30.0,45.0,53
北海道,男性,50～54歳,0.0,30.0,21
青森県,男性,50～54歳,90.0,inf,243
青森県,男性,50～54歳,60.0,90.0,2180
青森県,男性,50～54歳,45.0,60.0,321
青森県,男性,50～54歳,30.0,45.0,22
青森県,男性,50～54歳,0.0,30.0,-
岩手県,男性,50～54歳,90.0,inf,238
岩手県,男性,50～54歳,60.0,90.0,2264
岩手県,男性,50～54歳,45.0,60.0,338
岩手県,男性,50～54歳,30.0,45.0,13
岩手県,男性,50～54歳,0.0,30.0,-
宮城県,男性,50～54歳,90.0,inf,635
宮城県,男性,50～54歳,60.0,90.0,4881
宮城県,男性,50～54歳,45.0,60.0,575
宮城県,男性,50～54歳,30.0,45.0,26
宮城県,男性,50～54歳,0.0,30.0,14
秋田県,男性,50～54歳,90.0,inf,130
秋田県,男性,50～54歳,60.0,90.0,1197
秋田県,男性,50～54歳,45.0,60.0,190
秋田県,男性,50～54歳,30.0,45.0,10
秋田県,男性,50～54歳,0.0,30.0,-
山形県,男性,50～54歳,90.0,inf,216
山形県,男性,50～54歳,60.0,90.0,1689
山形県,男性,50～54歳,45.0,60.0,208
山形県,男性,50～54歳,30.0,45.0,14
山形県,男性,50～54歳,0.0,30.0,-
福島県,男性,50～54歳,90.0,inf,320
福島県,男性,50～54歳,60.0,90.0,2399
福島県,男性,50～54歳,45.0,60.0,307
福島県,男性,50～54歳,30.0,45.0,13
福島県,男性,50～54歳,0.0,30.0,-
茨城県,男性,50～54歳,90.0,inf,724
茨城県,男性,50～54歳,60.0,90.0,6603
