地域,性別,年齢層,検査値範囲,人数
新潟県,女,50～54歳,130以上140未満,5029
新潟県,女,50～54歳,120以上130未満,10229
新潟県,女,50～54歳,120未満,22218
富山県,女,50～54歳,180以上,114
富山県,女,50～54歳,160以上180未満,462
富山県,女,50～54歳,140以上160未満,2284
富山県,女,50～54歳,130以上140未満,3363
富山県,女,50～54歳,120以上130未満,4929
富山県,女,50～54歳,120未満,10329
石川県,女,50～54歳,180以上,117
石川県,女,50～54歳,160以上180未満,563
石川県,女,50～54歳,140以上160未満,2429
石川県,女,50～54歳,130以上140未満,3214
石川県,女,50～54歳,120以上130未満,5451
石川県,女,50～54歳,120未満,10795
福井県,女,50～54歳,180以上,79
福井県,女,50～54歳,160以上180未満,373
福井県,女,50～54歳,140以上160未満,1629
福井県,女,50～54歳,130以上140未満,2028
福井県,女,50～54歳,120以上130未満,3468
福井県,女,50～54歳,120未満,6866
山梨県,女,50～54歳,180以上,105
山梨県,女,50～54歳,160以上180未満,491
山梨県,女,50～54歳,140以上160未満,2102
山梨県,女,50～54歳,130以上140未満,2242
山梨県,女,50～54歳,120以上130未満,3569
山梨県,女,50～54歳,120未満,7979
長野県,女,50～54歳,180以上,194
長野県,女,50～54歳,160以上180未満,776
長野県,女,50～54歳,140以上160未満,4068
長野県,女,50～54歳,130以上140未満,5560
長野県,女,50～54歳,120以上130未満,8977
長野県,女,50～54歳,120未満,20713
岐阜県,女,50～54歳,180以上,154
岐阜県,女,50～54歳,160以上180未満,778
岐阜県,女,50～54歳,140以上160未満,3610
岐阜県,女,50～54歳,130以上140未満,5330
岐阜県,女,50～54歳,120以上130未満,8415
岐阜県,女,50～54歳,120未満,18398
静岡県,女,50～54歳,180以上,269
静岡県,女,50～54歳,160以上180未満,1207
静岡県,女,50～54歳,140以上160未満,5835
静岡県,女,50～54歳,130以上140未満,8132
静岡県,女,50～54歳,120以上130未満,16771
静岡県,女,50～54歳,120未満,37074
愛知県,女,50～54歳,180以上,617
愛知県,女,50～54歳,160以上180未満,2996
愛知県,女,50～54歳,140以上160未満,14046
愛知県,女,50～54歳,130以上140未満,19140
愛知県,女,50～54歳,120以上130未満,31193
愛知県,女,50～54歳,120未満,72907
三重県,女,50～54歳,180以上,145
三重県,女,50～54歳,160以上180未満,723
三重県,女,50～54歳,140以上160未満,3505
三重県,女,50～54歳,130以上140未満,4351
三重県,女,50～54歳,120以上130未満,8288
三重県,女,50～54歳,120未満,16157
滋賀県,女,50～54歳,180以上,130
滋賀県,女,50～54歳,160以上180未満,564
滋賀県,女,50～54歳,140以上160未満,2661
滋賀県,女,50～54歳,130以上140未満,3663
滋賀県,女,50～54歳,120以上130未満,5965
滋賀県,女,50～54歳,120未満,13206
京都府,女,50～54歳,180以上,173
京都府,女,50～54歳,160以上180未満,890
京都府,女,50～54歳,140以上160未満,4009
京都府,女,50～54歳,130以上140未満,5924
京都府,女,50～54歳,120以上130未満,9788
京都府,女,50～54歳,120未満,23318
大阪府,女,50～54歳,180以上,646
大阪府,女,50～54歳,160以上180未満,3059
大阪府,女,50～54歳,140以上160未満,14100
大阪府,女,50～54歳,130以上140未満,19539
大阪府,女,50～54歳,120以上130未満,33638
大阪府,女,50～54歳,120未満,85631
兵庫県,女,50～54歳,180以上,390
兵庫県,女,50～54歳,160以上180未満,1785
兵庫県,女,50～54歳,140以上160未満,8382
兵庫県,女,50～54歳,130以上140未満,12595
兵庫県,女,50～54歳,120以上130未満,21275
兵庫県,女,50～54歳,120未満,51674
奈良県,女,50～54歳,180以上,95
奈良県,女,50～54歳,160以上180未満,420
奈良県,女,50～54歳,140以上160未満,2001
奈良県,女,50～54歳,130以上140未満,2989
奈良県,女,50～54歳,120以上130未満,5189
奈良県,女,50～54歳,120未満,11957
和歌山県,女,50～54歳,180以上,56
和歌山県,女,50～54歳,160以上180未満,383
和歌山県,女,50～54歳,140以上160未満,1659
和歌山県,女,50～54歳,130以上140未満,2254
和歌山県,女,50～54歳,120以上130未満,3454
和歌山県,女,50～54歳,120未満,6940
鳥取県,女,50～54歳,180以上,55
鳥取県,女,50～54歳,160以上180未満,251
鳥取県,女,50～54歳,140以上160未満,1025
鳥取県,女,50～54歳,130以上140未満,1311
鳥取県,女,50～54歳,120以上130未満,2024
鳥取県,女,50～54歳,120未満,4046
島根県,女,50～54歳,180以上,51
島根県,女,50～54歳,160以上180未満,285
島根県,女,50～54歳,140以上160未満,1290
島根県,女,50～54歳,130以上140未満,1658
島根県,女,50～54歳,120以上130未満,2555
島根県,女,50～54歳,120未満,5662
岡山県,女,50～54歳,180以上,106
岡山県,女,50～54歳,160以上180未満,701
岡山県,女,50～54歳,140以上160未満,3703
岡山県,女,50～54歳,130以上140未満,4544
岡山県,女,50～54歳,120以上130未満,7382
岡山県,女,50～54歳,120未満,16078
広島県,女,50～54歳,180以上,175
広島県,女,50～54歳,160以上180未満,1010
広島県,女,50～54歳,140以上160未満,4610
広島県,女,50～54歳,130以上140未満,6446
広島県,女,50～54歳,120以上130未満,10907
広島県,女,50～54歳,120未満,24742
山口県,女,50～54歳,180以上,108
山口県,女,50～54歳,160以上180未満,484
山口県,女,50～54歳,140以上160未満,2223
山口県,女,50～54歳,130以上140未満,3301
山口県,女,50～54歳,120以上130未満,5238
山口県,女,50～54歳,120未満,9877
徳島県,女,50～54歳,180以上,40
徳島県,女,50～54歳,160以上180未満,189
徳島県,女,50～54歳,140以上160未満,1113
徳島県,女,50～54歳,130以上140未満,1607
徳島県,女,50～54歳,120以上130未満,2805
徳島県,女,50～54歳,120未満,6494
香川県,女,50～54歳,180以上,69
香川県,女,50～54歳,160以上180未満,352
香川県,女,50～54歳,140以上160未満,1670
香川県,女,50～54歳,130以上140未満,2035
香川県,女,50～54歳,120以上130未満,3822
香川県,女,50～54歳,120未満,8808
愛媛県,女,50～54歳,180以上,126
愛媛県,女,50～54歳,160以上180未満,527
愛媛県,女,50～54歳,140以上160未満,2478
愛媛県,女,50～54歳,130以上140未満,3385
愛媛県,女,50～54歳,120以上130未満,5351
愛媛県,女,50～54歳,120未満,11282
高知県,女,50～54歳,180以上,68
高知県,女,50～54歳,160以上180未満,282
高知県,女,50～54歳,140以上160未満,1318
高知県,女,50～54歳,130以上140未満,1519
高知県,女,50～54歳,120以上130未満,2810
高知県,女,50～54歳,120未満,5925
福岡県,女,50～54歳,180以上,334
福岡県,女,50～54歳,160以上180未満,1603
福岡県,女,50～54歳,140以上160未満,7674
福岡県,女,50～54歳,130以上140未満,10242
福岡県,女,50～54歳,120以上130未満,19707
福岡県,女,50～54歳,120未満,42130
佐賀県,女,50～54歳,180以上,36
佐賀県,女,50～54歳,160以上180未満,219
佐賀県,女,50～54歳,140以上160未満,1091
佐賀県,女,50～54歳,130以上140未満,1659
佐賀県,女,50～54歳,120以上130未満,3013
佐賀県,女,50～54歳,120未満,6347
長崎県,女,50～54歳,180以上,71
長崎県,女,50～54歳,160以上180未満,460
長崎県,女,50～54歳,140以上160未満,2254
長崎県,女,50～54歳,130以上140未満,3324
長崎県,女,50～54歳,120以上130未満,4988
長崎県,女,50～54歳,120未満,9631
熊本県,女,50～54歳,180以上,111
熊本県,女,50～54歳,160以上180未満,573
熊本県,女,50～54歳,140以上160未満,2813
熊本県,女,50～54歳,130以上140未満,3955
熊本県,女,50～54歳,120以上130未満,7034
熊本県,女,50～54歳,120未満,14092
大分県,女,50～54歳,180以上,75
大分県,女,50～54歳,160以上180未満,357
大分県,女,50～54歳,140以上160未満,1985
大分県,女,50～54歳,130以上140未満,2709
大分県,女,50～54歳,120以上130未満,5173
大分県,女,50～54歳,120未満,9556
宮崎県,女,50～54歳,180以上,75
宮崎県,女,50～54歳,160以上180未満,380
宮崎県,女,50～54歳,140以上160未満,1744
宮崎県,女,50～54歳,130以上140未満,2361
宮崎県,女,50～54歳,120以上130未満,3760
宮崎県,女,50～54歳,120未満,7835
鹿児島県,女,50～54歳,180以上,90
鹿児島県,女,50～54歳,160以上180未満,485
鹿児島県,女,50～54歳,140以上160未満,2358
鹿児島県,女,50～54歳,130以上140未満,3171
鹿児島県,女,50～54歳,120以上130未満,5168
鹿児島県,女,50～54歳,120未満,11217
沖縄県,女,50～54歳,180以上,121
沖縄県,女,50～54歳,160以上180未満,505
沖縄県,女,50～54歳,140以上160未満,2928
沖縄県,女,50～54歳,130以上140未満,3214
沖縄県,女,50～54歳,120以上130未満,5292
沖縄県,女,50～54歳,120未満,10964
北海道,女,55～59歳,180以上,382
北海道,女,55～59歳,160以上180未満,1907
北海道,女,55～59歳,140以上160未満,8559
北海道,女,55～59歳,130以上140未満,10779
北海道,女,55～59歳,120以上130未満,16031
北海道,女,55～59歳,120未満,28846
青森県,女,55～59歳,180以上,84
青森県,女,55～59歳,160以上180未満,455
青森県,女,55～59歳,140以上160未満,2540
青森県,女,55～59歳,130以上140未満,3685
青森県,女,55～59歳,120以上130未満,4899
青森県,女,55～59歳,120未満,8389
岩手県,女,55～59歳,180以上,89
岩手県,女,55～59歳,160以上180未満,592
岩手県,女,55～59歳,140以上160未満,2826
岩手県,女,55～59歳,130以上140未満,3474
岩手県,女,55～59歳,120以上130未満,5089
岩手県,女,55～59歳,120未満,7677
宮城県,女,55～59歳,180以上,205
宮城県,女,55～59歳,160以上180未満,1108
宮城県,女,55～59歳,140以上160未満,5145
宮城県,女,55～59歳,130以上140未満,6715
宮城県,女,55～59歳,120以上130未満,8645
宮城県,女,55～59歳,120未満,15217
秋田県,女,55～59歳,180以上,74
秋田県,女,55～59歳,160以上180未満,465
秋田県,女,55～59歳,140以上160未満,2140
秋田県,女,55～59歳,130以上140未満,2944
秋田県,女,55～59歳,120以上130未満,3912
秋田県,女,55～59歳,120未満,6112
山形県,女,55～59歳,180以上,126
山形県,女,55～59歳,160以上180未満,664
山形県,女,55～59歳,140以上160未満,3059
山形県,女,55～59歳,130以上140未満,3496
山形県,女,55～59歳,120以上130未満,5207
山形県,女,55～59歳,120未満,8218
福島県,女,55～59歳,180以上,141
福島県,女,55～59歳,160以上180未満,843
福島県,女,55～59歳,140以上160未満,4154
福島県,女,55～59歳,130以上140未満,5843
福島県,女,55～59歳,120以上130未満,7385
福島県,女,55～59歳,120未満,11444
茨城県,女,55～59歳,180以上,231
茨城県,女,55～59歳,160以上180未満,1180
茨城県,女,55～59歳,140以上160未満,5499
茨城県,女,55～59歳,130以上140未満,7409
茨城県,女,55～59歳,120以上130未満,10586
茨城県,女,55～59歳,120未満,17395
栃木県,女,55～59歳,180以上,148
栃木県,女,55～59歳,160以上180未満,847
栃木県,女,55～59歳,140以上160未満,3782
栃木県,女,55～59歳,130以上140未満,4880
栃木県,女,55～59歳,120以上130未満,7047
栃木県,女,55～59歳,120未満,11860
群馬県,女,55～59歳,180以上,160
群馬県,女,55～59歳,160以上180未満,846
群馬県,女,55～59歳,140以上160未満,4066
群馬県,女,55～59歳,130以上140未満,4989
群馬県,女,55～59歳,120以上130未満,7534
群馬県,女,55～59歳,120未満,11571
埼玉県,女,55～59歳,180以上,503
埼玉県,女,55～59歳,160以上180未満,2783
埼玉県,女,55～59歳,140以上160未満,13101
埼玉県,女,55～59歳,130以上140未満,17403
埼玉県,女,55～59歳,120以上130未満,25802
埼玉県,女,55～59歳,120未満,47283
千葉県,女,55～59歳,180以上,416
千葉県,女,55～59歳,160以上180未満,2178
千葉県,女,55～59歳,140以上160未満,10810
千葉県,女,55～59歳,130以上140未満,14725
千葉県,女,55～59歳,120以上130未満,22204
千葉県,女,55～59歳,120未満,40135
東京都,女,55～59歳,180以上,776
東京都,女,55～59歳,160以上180未満,4402
東京都,女,55～59歳,140以上160未満,22852
東京都,女,55～59歳,130以上140未満,33994
東京都,女,55～59歳,120以上130未満,53901
東京都,女,55～59歳,120未満,118875
神奈川県,女,55～59歳,180以上,475
神奈川県,女,55～59歳,160以上180未満,2662
神奈川県,女,55～59歳,140以上160未満,14163
神奈川県,女,55～59歳,130以上140未満,21093
神奈川県,女,55～59歳,120以上130未満,31596
神奈川県,女,55～59歳,120未満,70078
新潟県,女,55～59歳,180以上,126
新潟県,女,55～59歳,160以上180未満,727
新潟県,女,55～59歳,140以上160未満,4014
新潟県,女,55～59歳,130以上140未満,5325
新潟県,女,55～59歳,120以上130未満,9910
新潟県,女,55～59歳,120未満,18089
富山県,女,55～59歳,180以上,90
富山県,女,55～59歳,160以上180未満,446
富山県,女,55～59歳,140以上160未満,2264
富山県,女,55～59歳,130以上140未満,3363
富山県,女,55～59歳,120以上130未満,4349
富山県,女,55～59歳,120未満,7581
石川県,女,55～59歳,180以上,80
石川県,女,55～59歳,160以上180未満,522
石川県,女,55～59歳,140以上160未満,2515
石川県,女,55～59歳,130以上140未満,3152
石川県,女,55～59歳,120以上130未満,4778
石川県,女,55～59歳,120未満,7981
福井県,女,55～59歳,180以上,77
福井県,女,55～59歳,160以上180未満,362
福井県,女,55～59歳,140以上160未満,1717
福井県,女,55～59歳,130以上140未満,1993
福井県,女,55～59歳,120以上130未満,3313
福井県,女,55～59歳,120未満,5415
山梨県,女,55～59歳,180以上,100
山梨県,女,55～59歳,160以上180未満,544
山梨県,女,55～59歳,140以上160未満,2343
山梨県,女,55～59歳,130以上140未満,2381
山梨県,女,55～59歳,120以上130未満,3371
山梨県,女,55～59歳,120未満,6471
長野県,女,55～59歳,180以上,152
長野県,女,55～59歳,160以上180未満,866
長野県,女,55～59歳,140以上160未満,4335
長野県,女,55～59歳,130以上140未満,5440
長野県,女,55～59歳,120以上130未満,8521
長野県,女,55～59歳,120未満,16402
岐阜県,女,55～59歳,180以上,131
岐阜県,女,55～59歳,160以上180未満,794
岐阜県,女,55～59歳,140以上160未満,3784
岐阜県,女,55～59歳,130以上140未満,5430
岐阜県,女,55～59歳,120以上130未満,7851
岐阜県,女,55～59歳,120未満,14087
静岡県,女,55～59歳,180以上,221
静岡県,女,55～59歳,160以上180未満,1181
静岡県,女,55～59歳,140以上160未満,6103
静岡県,女,55～59歳,130以上140未満,8179
静岡県,女,55～59歳,120以上130未満,15161
静岡県,女,55～59歳,120未満,27939
愛知県,女,55～59歳,180以上,516
愛知県,女,55～59歳,160以上180未満,2906
愛知県,女,55～59歳,140以上160未満,13589
愛知県,女,55～59歳,130以上140未満,17900
愛知県,女,55～59歳,120以上130未満,26063
